evidence_id,round_number,agent_id,institution_choice,kind,bad_rep_prev,rep_drop_prev,gossip_prev,contribution,prop,motifs,text_excerpt,source_path
RB-06-A6-punishment,6,6,SI,punishment,0,0,0,,0.0,opportunistic,Punished free-riders and rewarded generous contributors to promote cooperation within the SI institution.,rounds[6].agents[6].punishment_reasoning
RB-06-A7-contribution,6,7,SFI,contribution,1,1,1,,0.0,opportunistic,"Given a low MCPR and no personal gain from contributing, I choose to free-ride.",rounds[6].agents[7].contribution_reasoning
RB-06-A7-belief_strategy,6,7,SFI,belief_strategy,1,1,1,,0.0,,Most peers contribute highly in SI institutions.,rounds[6].agents[7].belief_state.institutional_strategy
RB-06-A7-belief_observations,6,7,SFI,belief_observations,1,1,1,,0.0,,"High contributions from most peers, except for low contributors.",rounds[6].agents[7].belief_state.observations
RB-06-A8-contribution,6,8,SFI,contribution,1,1,1,,4.693819167544251,,Maximum contribution to maximize cumulative payoff,rounds[6].agents[8].contribution_reasoning
RB-06-A8-belief_strategy,6,8,SFI,belief_strategy,1,1,1,,4.693819167544251,,Most peers follow the SI strategy.,rounds[6].agents[8].belief_state.institutional_strategy
RB-06-A8-belief_observations,6,8,SFI,belief_observations,1,1,1,,4.693819167544251,,High contributors are mostly from the SI institution.,rounds[6].agents[8].belief_state.observations
RB-06-A10-contribution,6,10,SI,contribution,1,1,1,,0.2733044220983461,opportunistic,"Choose a contribution that balances cooperation and self-interest, considering past contributions from Agents 21 and 25.",rounds[6].agents[10].contribution_reasoning
RB-06-A10-punishment,6,10,SI,punishment,1,1,1,,0.2733044220983461,opportunistic,Targeted free-riders for punishment while rewarding high contributors to encourage cooperation.,rounds[6].agents[10].punishment_reasoning
RB-06-A10-belief_strategy,6,10,SI,belief_strategy,1,1,1,,0.2733044220983461,,"Most agents in SI, some in SFI.",rounds[6].agents[10].belief_state.institutional_strategy
RB-06-A10-belief_observations,6,10,SI,belief_observations,1,1,1,,0.2733044220983461,,"High contributions from a few agents, low or no contribution from others.",rounds[6].agents[10].belief_state.observations
RB-06-A12-contribution,6,12,SFI,contribution,0,0,0,,0.0392957349353995,reputation_management,"I'll contribute a moderate amount to maintain my reputation as a consistent contributor, given the high MCPR and my institution's history of contributing around this value.",rounds[6].agents[12].contribution_reasoning
RB-06-A13-contribution,6,13,SI,contribution,0,1,0,,0.0493662955599279,opportunistic,Free-riding is optimal due to low MCPR and no significant reward effect.,rounds[6].agents[13].contribution_reasoning
RB-06-A13-punishment,6,13,SI,punishment,0,1,0,,0.0493662955599279,future_rounds|opportunistic,Punishing free-riders while rewarding high contributors to maintain cooperation and long-term climate stability.,rounds[6].agents[13].punishment_reasoning
RB-06-A13-belief_strategy,6,13,SI,belief_strategy,0,1,0,,0.0493662955599279,,Most peers follow a Strict Institution (SI) strategy.,rounds[6].agents[13].belief_state.institutional_strategy
RB-06-A13-belief_observations,6,13,SI,belief_observations,0,1,0,,0.0493662955599279,,"High contributions from some peers, low contributions from others.",rounds[6].agents[13].belief_state.observations
RB-06-A14-punishment,6,14,SI,punishment,0,0,0,,0.0,future_rounds|opportunistic,Punish free-riders and reward high contributors to maintain cooperation and long-term climate stability.,rounds[6].agents[14].punishment_reasoning
RB-06-A16-contribution,6,16,SI,contribution,0,0,0,,0.1282053364018283,opportunistic,"I'll contribute a moderate amount to maximize my payoff, considering my recent contributions and internal beliefs.",rounds[6].agents[16].contribution_reasoning
RB-06-A16-punishment,6,16,SI,punishment,0,0,0,,0.1282053364018283,opportunistic,Punishing free-riders while rewarding cooperative agents to maintain a balanced strategy.,rounds[6].agents[16].punishment_reasoning
RB-06-A18-contribution,6,18,SFI,contribution,1,1,1,,0.0280976579343499,,"I'll contribute a moderate amount, given my past contributions and the current group average.",rounds[6].agents[18].contribution_reasoning
RB-06-A18-belief_strategy,6,18,SFI,belief_strategy,1,1,1,,0.0280976579343499,,Most peers contribute highly in SI institutions.,rounds[6].agents[18].belief_state.institutional_strategy
RB-06-A18-belief_observations,6,18,SFI,belief_observations,1,1,1,,0.0280976579343499,,High contributors are mostly found in SI institutions.,rounds[6].agents[18].belief_state.observations
RB-06-A19-contribution,6,19,SFI,contribution,0,0,0,,0.0020616416243653,conformity,"I'll contribute a moderate amount, given my past behavior and the current group average contribution.",rounds[6].agents[19].contribution_reasoning
RB-06-A21-contribution,6,21,SI,contribution,0,1,0,,0.3571503190334512,,I've chosen to contribute a significant amount based on my institution's historical strategy and the benefits of contributing to emissions reduction.,rounds[6].agents[21].contribution_reasoning
RB-06-A21-punishment,6,21,SI,punishment,0,1,0,,0.3571503190334512,opportunistic,Punished free-riders who contributed below the group average or had inconsistent stated intent. Rewarded generous contributors who significantly exceeded the group average.,rounds[6].agents[21].punishment_reasoning
RB-06-A21-belief_strategy,6,21,SI,belief_strategy,0,1,0,,0.3571503190334512,,Most contributors follow the SI strategy.,rounds[6].agents[21].belief_state.institutional_strategy
RB-06-A21-belief_observations,6,21,SI,belief_observations,0,1,0,,0.3571503190334512,,High contributions from peers with SI strategy.,rounds[6].agents[21].belief_state.observations
RB-06-A22-contribution,6,22,SI,contribution,0,1,0,,0.0032656152282448,,"I follow my institution's strategy, which is to contribute a small amount.",rounds[6].agents[22].contribution_reasoning
RB-06-A22-punishment,6,22,SI,punishment,0,1,0,,0.0032656152282448,opportunistic,"Punish free-riders who contributed below average or mismatched their stated intent, while rewarding high contributors to the emissions reduction fund.",rounds[6].agents[22].punishment_reasoning
RB-06-A22-belief_strategy,6,22,SI,belief_strategy,0,1,0,,0.0032656152282448,,Most contributors follow the SI strategy.,rounds[6].agents[22].belief_state.institutional_strategy
RB-06-A22-belief_observations,6,22,SI,belief_observations,0,1,0,,0.0032656152282448,,High contributions from peers with SI strategy.,rounds[6].agents[22].belief_state.observations
RB-06-A23-contribution,6,23,SI,contribution,1,1,1,,0.3353513735679267,opportunistic,"This contribution balances self-interest and cooperative actions, considering past rounds' trends and my institution's typical behavior.",rounds[6].agents[23].contribution_reasoning
RB-06-A23-punishment,6,23,SI,punishment,1,1,1,,0.3353513735679267,opportunistic,Punish free-riders and reward cooperative contributors who balance self-interest with cooperation.,rounds[6].agents[23].punishment_reasoning
RB-06-A23-belief_strategy,6,23,SI,belief_strategy,1,1,1,,0.3353513735679267,,Most contributors follow the SI strategy.,rounds[6].agents[23].belief_state.institutional_strategy
RB-06-A23-belief_observations,6,23,SI,belief_observations,1,1,1,,0.3353513735679267,,High contributions from peers with SI strategy.,rounds[6].agents[23].belief_state.observations
RB-06-A24-contribution,6,24,SFI,contribution,1,1,0,,0.0401580003904275,,Contribute a moderate amount to maximize payoff while being consistent with previous rounds.,rounds[6].agents[24].contribution_reasoning
RB-06-A24-belief_strategy,6,24,SFI,belief_strategy,1,1,0,,0.0401580003904275,,Most peers follow the SI strategy.,rounds[6].agents[24].belief_state.institutional_strategy
RB-06-A24-belief_observations,6,24,SFI,belief_observations,1,1,0,,0.0401580003904275,,High contributors are mostly from SI institutions.,rounds[6].agents[24].belief_state.observations
RB-06-A25-contribution,6,25,SI,contribution,1,1,0,,0.3793011421971155,opportunistic,"Considering my institution's historical high contributions and the current MCPR, I choose a moderate contribution to balance self-interest with cooperative behavior.",rounds[6].agents[25].contribution_reasoning
RB-06-A25-punishment,6,25,SI,punishment,1,1,0,,0.3793011421971155,opportunistic,"Punished free-riders, rewarded high contributors for promoting cooperation.",rounds[6].agents[25].punishment_reasoning
RB-06-A25-belief_strategy,6,25,SI,belief_strategy,1,1,0,,0.3793011421971155,,Most peers follow the SI strategy.,rounds[6].agents[25].belief_state.institutional_strategy
RB-06-A25-belief_observations,6,25,SI,belief_observations,1,1,0,,0.3793011421971155,,High contributors are mostly following the SI strategy.,rounds[6].agents[25].belief_state.observations
RB-07-A0-contribution,7,0,SFI,contribution,1,0,0,,0.2697498509439395,,"The marginal return to me per unit contributed is relatively low at 0.1143, so I choose a moderate contribution to balance immediate needs with long-run cooperation incentives.",rounds[7].agents[0].contribution_reasoning
RB-07-A0-belief_strategy,7,0,SFI,belief_strategy,1,0,0,,0.2697498509439395,,Most contributors are using the SI strategy.,rounds[7].agents[0].belief_state.institutional_strategy
RB-07-A0-belief_observations,7,0,SFI,belief_observations,1,0,0,,0.2697498509439395,,High contributions from peers using the SI strategy.,rounds[7].agents[0].belief_state.observations
RB-07-A2-punishment,7,2,SI,punishment,0,0,0,,0.1452603213123445,fairness|opportunistic,Punished free-riders and rewarded a generous contributor to maintain fairness in contributions.,rounds[7].agents[2].punishment_reasoning
RB-07-A3-punishment,7,3,SI,punishment,0,0,0,,0.1239026023945045,opportunistic,Punishing free-riders and rewarding generous contributors.,rounds[7].agents[3].punishment_reasoning
RB-07-A3-belief_observations,7,3,SI,belief_observations,0,0,0,,0.1239026023945045,opportunistic,"High contributions are rewarded, but some agents defect or free-ride.",rounds[7].agents[3].belief_state.observations
RB-07-A4-contribution,7,4,SFI,contribution,1,1,1,,0.0,opportunistic,"Given high MCPR and no free endowment, I choose to contribute nothing to maximize my payoff.",rounds[7].agents[4].contribution_reasoning
RB-07-A4-belief_strategy,7,4,SFI,belief_strategy,1,1,1,,0.0,,Most contributors chose Strategy Incentivize (SI).,rounds[7].agents[4].belief_state.institutional_strategy
RB-07-A4-belief_observations,7,4,SFI,belief_observations,1,1,1,,0.0,,"High contributions were rewarded, but some agents still chose to contribute little.",rounds[7].agents[4].belief_state.observations
RB-07-A5-contribution,7,5,SI,contribution,1,1,1,,0.2940175366551891,,"I have chosen to contribute the same amount as my previous round, considering that I have a relatively high budget and MCPR is low.",rounds[7].agents[5].contribution_reasoning
RB-07-A5-punishment,7,5,SI,punishment,1,1,1,,0.2940175366551891,opportunistic,Punished free-riders and rewarded contributors who met or exceeded their stated intentions.,rounds[7].agents[5].punishment_reasoning
RB-07-A5-belief_strategy,7,5,SI,belief_strategy,1,1,1,,0.2940175366551891,,Most contributors follow the SI strategy.,rounds[7].agents[5].belief_state.institutional_strategy
RB-07-A5-belief_observations,7,5,SI,belief_observations,1,1,1,,0.2940175366551891,,High contributions from peers with SI strategy.,rounds[7].agents[5].belief_state.observations
RB-07-A6-punishment,7,6,SI,punishment,0,0,0,,0.2701340132138213,opportunistic,Punished free-riders with low contributions and rewarded generous contributors.,rounds[7].agents[6].punishment_reasoning
RB-07-A7-contribution,7,7,SFI,contribution,1,0,1,,0.0,,"Given that most peers contribute highly and I have a low MCPR, contributing nothing maximizes my payoff.",rounds[7].agents[7].contribution_reasoning
RB-07-A7-belief_strategy,7,7,SFI,belief_strategy,1,0,1,,0.0,conformity,Most peers are using the SI strategy.,rounds[7].agents[7].belief_state.institutional_strategy
RB-07-A7-belief_observations,7,7,SFI,belief_observations,1,0,1,,0.0,,High-contributors are mostly using the SI strategy.,rounds[7].agents[7].belief_state.observations
RB-07-A8-contribution,7,8,SFI,contribution,1,0,1,,1.339710544084202,,"Maximize cumulative payoff by contributing maximum budget, given high MCPR and no risk of punishment.",rounds[7].agents[8].contribution_reasoning
RB-07-A8-belief_strategy,7,8,SFI,belief_strategy,1,0,1,,1.339710544084202,,Most peers follow SI strategy.,rounds[7].agents[8].belief_state.institutional_strategy
RB-07-A8-belief_observations,7,8,SFI,belief_observations,1,0,1,,1.339710544084202,,High contributors are mostly from SI institution.,rounds[7].agents[8].belief_state.observations
RB-07-A10-punishment,7,10,SI,punishment,0,0,0,,0.5220663016685364,opportunistic,"Punished free-riders (Agents 23, 25) and rewarded generous contributors (Agents 13, 16, 21, 22).",rounds[7].agents[10].punishment_reasoning
RB-07-A10-belief_observations,7,10,SI,belief_observations,0,0,0,,0.5220663016685364,named_agents,"High contributors in SI, low contributors in SFI; Agent 10 contributed 5M in SI",rounds[7].agents[10].belief_state.observations
RB-07-A11-contribution,7,11,SFI,contribution,0,1,0,,0.0452509390078316,,"I've chosen to contribute a consistent amount with my recent history, as it balances short-term resilience needs against long-run cooperation incentives.",rounds[7].agents[11].contribution_reasoning
RB-07-A11-belief_strategy,7,11,SFI,belief_strategy,0,1,0,,0.0452509390078316,,Most peers contribute highly in SI institutions.,rounds[7].agents[11].belief_state.institutional_strategy
RB-07-A11-belief_observations,7,11,SFI,belief_observations,0,1,0,,0.0452509390078316,,Low contributors are mostly from SFI institutions.,rounds[7].agents[11].belief_state.observations
RB-07-A12-contribution,7,12,SFI,contribution,0,1,0,,0.0374944579733745,conformity,I'll contribute a moderate amount based on previous rounds' group average contribution and my institution's strategy.,rounds[7].agents[12].contribution_reasoning
RB-07-A12-belief_strategy,7,12,SFI,belief_strategy,0,1,0,,0.0374944579733745,,"Most peers follow SI, except for SFI defectors.",rounds[7].agents[12].belief_state.institutional_strategy
RB-07-A12-belief_observations,7,12,SFI,belief_observations,0,1,0,,0.0374944579733745,,"High contributors in SI, low contributors in SFI.",rounds[7].agents[12].belief_state.observations
RB-07-A13-contribution,7,13,SI,contribution,0,0,0,,0.0473375832331795,opportunistic,"Focusing on a moderate contribution that balances self-interest with cooperation, considering the high MCPR and previous contributions from peers.",rounds[7].agents[13].contribution_reasoning
RB-07-A13-punishment,7,13,SI,punishment,0,0,0,,0.0473375832331795,opportunistic,Punishing free-riders and rewarding generous contributors.,rounds[7].agents[13].punishment_reasoning
RB-07-A14-contribution,7,14,SI,contribution,0,0,0,,0.5175226305530405,opportunistic,"I'll contribute a significant amount to maximize my payoff, considering the high MCPR and historical emissions index.",rounds[7].agents[14].contribution_reasoning
RB-07-A14-punishment,7,14,SI,punishment,0,0,0,,0.5175226305530405,fairness|opportunistic,Punished free-riders and rewarded a generous contributor to maintain fairness in contributions.,rounds[7].agents[14].punishment_reasoning
RB-07-A16-punishment,7,16,SI,punishment,0,0,0,,0.1026158788529248,opportunistic,Punished free-riders and rewarded generous contributors within budget constraints.,rounds[7].agents[16].punishment_reasoning
RB-07-A21-punishment,7,21,SI,punishment,0,0,0,,0.2104485015330121,opportunistic,Punished free-riders and rewarded generous contributors based on their actions and stated intents.,rounds[7].agents[21].punishment_reasoning
RB-07-A22-contribution,7,22,SI,contribution,0,0,0,,0.1018644193745922,opportunistic,"I have chosen to contribute maximally to emissions reduction, as it aligns with my self-interested goal of maximizing payoff.",rounds[7].agents[22].contribution_reasoning
RB-07-A22-punishment,7,22,SI,punishment,0,0,0,,0.1018644193745922,opportunistic,Punished free-riders and rewarded generous contributors.,rounds[7].agents[22].punishment_reasoning
RB-07-A23-punishment,7,23,SI,punishment,0,0,0,,0.0,opportunistic,Punished free-riders and rewarded generous contributors based on their contributions and stated intent.,rounds[7].agents[23].punishment_reasoning
RB-07-A24-contribution,7,24,SFI,contribution,1,0,1,,0.0,,"Given that most peers follow the SI strategy, I choose to contribute nothing this round.",rounds[7].agents[24].contribution_reasoning
RB-07-A24-belief_strategy,7,24,SFI,belief_strategy,1,0,1,,0.0,opportunistic,"Most peers cooperate in SI, but some defect or free-ride.",rounds[7].agents[24].belief_state.institutional_strategy
RB-07-A24-belief_observations,7,24,SFI,belief_observations,1,0,1,,0.0,,"High-contributors mostly use SI, while low-contributors use SFI.",rounds[7].agents[24].belief_state.observations
RB-07-A25-punishment,7,25,SI,punishment,0,0,0,,0.7676671375639245,opportunistic,Punishing free-riders who took advantage of economic aid packages and rewarding generous contributors within the SI community.,rounds[7].agents[25].punishment_reasoning
RB-08-A0-contribution,8,0,SFI,contribution,1,0,0,,0.2534674345040149,,Focusing on a moderate contribution to balance immediate resilience needs and long-run cooperation incentives.,rounds[8].agents[0].contribution_reasoning
RB-08-A0-belief_strategy,8,0,SFI,belief_strategy,1,0,0,,0.2534674345040149,,"Most peers contribute moderately, except for a few high and low contributors.",rounds[8].agents[0].belief_state.institutional_strategy
RB-08-A0-belief_observations,8,0,SFI,belief_observations,1,0,0,,0.2534674345040149,,"High contributions from SI agents, while SFI agents have varying levels of contribution.",rounds[8].agents[0].belief_state.observations
RB-08-A2-contribution,8,2,SI,contribution,1,1,1,,0.3957081285334922,opportunistic,I have chosen to contribute a significant amount to maximize my payoff while also following the SI strategy.,rounds[8].agents[2].contribution_reasoning
RB-08-A2-punishment,8,2,SI,punishment,1,1,1,,0.3957081285334922,reputation_management|opportunistic,Targeted free-riders and rewarded high contributors to maintain SI's cooperative reputation.,rounds[8].agents[2].punishment_reasoning
RB-08-A2-belief_strategy,8,2,SI,belief_strategy,1,1,1,,0.3957081285334922,,Most contributors are using the Strategy Incentivizing (SI) approach.,rounds[8].agents[2].belief_state.institutional_strategy
RB-08-A2-belief_observations,8,2,SI,belief_observations,1,1,1,,0.3957081285334922,,"High contributions from peers in the same institution, but low contributions from those in a different institution.",rounds[8].agents[2].belief_state.observations
RB-08-A3-contribution,8,3,SI,contribution,1,1,1,,0.1746063135442938,opportunistic,"I'll contribute a moderate amount to maintain credibility and avoid being seen as a free-rider, while also considering my institution's strategy.",rounds[8].agents[3].contribution_reasoning
RB-08-A3-punishment,8,3,SI,punishment,1,1,1,,0.1746063135442938,opportunistic,"Targeted punishments for free-riders, rewarding generous contributors.",rounds[8].agents[3].punishment_reasoning
RB-08-A3-belief_strategy,8,3,SI,belief_strategy,1,1,1,,0.1746063135442938,,Most contributors follow the SI strategy.,rounds[8].agents[3].belief_state.institutional_strategy
RB-08-A3-belief_observations,8,3,SI,belief_observations,1,1,1,,0.1746063135442938,,High contributions are rewarded with higher payoffs.,rounds[8].agents[3].belief_state.observations
RB-08-A4-contribution,8,4,SFI,contribution,1,0,1,,0.2355679307241829,,"Since most contributors chose Strategy Incentivize (SI), I will contribute a moderate amount to maintain cooperation and balance my immediate needs with long-run incentives.",rounds[8].agents[4].contribution_reasoning
RB-08-A4-belief_strategy,8,4,SFI,belief_strategy,1,0,1,,0.2355679307241829,,Most contributors are using the Strategy of Iterated Prisoner's Dilemma (SI).,rounds[8].agents[4].belief_state.institutional_strategy
RB-08-A4-belief_observations,8,4,SFI,belief_observations,1,0,1,,0.2355679307241829,,"Low contributors in SFI were observed, while high contributors in SI dominated this round.",rounds[8].agents[4].belief_state.observations
RB-08-A5-contribution,8,5,SI,contribution,1,0,1,,0.075914416475639,,"Optimizing for cumulative payoff, I contribute a significant amount to align with my institution's strategy and historical peer behavior.",rounds[8].agents[5].contribution_reasoning
RB-08-A5-punishment,8,5,SI,punishment,1,0,1,,0.075914416475639,reputation_management|opportunistic,Punished free-riders and rewarded generous contributors to maintain SI's reputation for cooperation.,rounds[8].agents[5].punishment_reasoning
RB-08-A5-belief_strategy,8,5,SI,belief_strategy,1,0,1,,0.075914416475639,,"Most peers in SI, few in SFI.",rounds[8].agents[5].belief_state.institutional_strategy
RB-08-A5-belief_observations,8,5,SI,belief_observations,1,0,1,,0.075914416475639,,"High contributions from some agents, low from others.",rounds[8].agents[5].belief_state.observations
RB-08-A6-contribution,8,6,SI,contribution,1,1,1,,0.1550449208892938,conformity|opportunistic,I'll contribute a moderate amount to maximize my payoff while considering the group's average contribution and the marginal return per unit contributed.,rounds[8].agents[6].contribution_reasoning
RB-08-A6-punishment,8,6,SI,punishment,1,1,1,,0.1550449208892938,opportunistic,Punishing free-riders and rewarding high contributors to maintain the balance of contributions within our institution.,rounds[8].agents[6].punishment_reasoning
RB-08-A6-belief_strategy,8,6,SI,belief_strategy,1,1,1,,0.1550449208892938,,Most contributors follow the SI strategy.,rounds[8].agents[6].belief_state.institutional_strategy
RB-08-A6-belief_observations,8,6,SI,belief_observations,1,1,1,,0.1550449208892938,,"High contributions are rewarded, but some peers deviate.",rounds[8].agents[6].belief_state.observations
RB-08-A7-contribution,8,7,SFI,contribution,1,0,0,,3.578572870815328,opportunistic,Maximum contribution to maximize payoff given high MCPR and no free-rider risk.,rounds[8].agents[7].contribution_reasoning
RB-08-A7-belief_strategy,8,7,SFI,belief_strategy,1,0,0,,3.578572870815328,,Most contributors follow the SI strategy.,rounds[8].agents[7].belief_state.institutional_strategy
RB-08-A7-belief_observations,8,7,SFI,belief_observations,1,0,0,,3.578572870815328,,"High contributions from SI agents, low contributions from SFI agents.",rounds[8].agents[7].belief_state.observations
RB-08-A9-contribution,8,9,SFI,contribution,1,1,0,,0.0313903738279619,,"Follows my recent contributions pattern, balancing immediate resilience needs and cooperation incentives.",rounds[8].agents[9].contribution_reasoning
RB-08-A9-belief_strategy,8,9,SFI,belief_strategy,1,1,0,,0.0313903738279619,,Most peers contribute high amounts to SI.,rounds[8].agents[9].belief_state.institutional_strategy
RB-08-A9-belief_observations,8,9,SFI,belief_observations,1,1,0,,0.0313903738279619,,Low contributors are mostly from SFI.,rounds[8].agents[9].belief_state.observations
RB-08-A10-contribution,8,10,SI,contribution,0,1,0,,0.2896286714569361,,"I've chosen to contribute $3 billion based on my past contributions and the fact that our institution, SI, typically follows a cooperative strategy.",rounds[8].agents[10].contribution_reasoning
RB-08-A10-punishment,8,10,SI,punishment,0,1,0,,0.2896286714569361,opportunistic,Punished free-riders and rewarded cooperative agents to maintain institutional norms.,rounds[8].agents[10].punishment_reasoning
RB-08-A10-belief_strategy,8,10,SI,belief_strategy,0,1,0,,0.2896286714569361,,Most contributors are using the SI strategy.,rounds[8].agents[10].belief_state.institutional_strategy
RB-08-A10-belief_observations,8,10,SI,belief_observations,0,1,0,,0.2896286714569361,,"High contributions from peers 1, 23, and 25.",rounds[8].agents[10].belief_state.observations
RB-08-A13-contribution,8,13,SI,contribution,1,1,0,,0.0430025890807711,opportunistic,Optimizing for cumulative payoff by choosing a moderate contribution that balances self-interest and cooperation.,rounds[8].agents[13].contribution_reasoning
RB-08-A13-punishment,8,13,SI,punishment,1,1,0,,0.0430025890807711,opportunistic,Focused on punishing free-riders and rewarding generous contributors while considering internal beliefs and previous-round data.,rounds[8].agents[13].punishment_reasoning
RB-08-A13-belief_strategy,8,13,SI,belief_strategy,1,1,0,,0.0430025890807711,,Most contributors follow the SI strategy.,rounds[8].agents[13].belief_state.institutional_strategy
RB-08-A13-belief_observations,8,13,SI,belief_observations,1,1,0,,0.0430025890807711,,High contributions from peers with SI strategy.,rounds[8].agents[13].belief_state.observations
RB-08-A14-contribution,8,14,SI,contribution,1,1,0,,0.0829624571061313,,"I'll contribute a significant amount, given my high MCPR and previous contributions to maintain credibility and cooperation within the SI institution.",rounds[8].agents[14].contribution_reasoning
RB-08-A14-punishment,8,14,SI,punishment,1,1,0,,0.0829624571061313,opportunistic,Punished free-riders and rewarded high contributors within the SI institution based on their contributions and stated intent.,rounds[8].agents[14].punishment_reasoning
RB-08-A14-belief_strategy,8,14,SI,belief_strategy,1,1,0,,0.0829624571061313,,Most contributors follow the SI strategy.,rounds[8].agents[14].belief_state.institutional_strategy
RB-08-A14-belief_observations,8,14,SI,belief_observations,1,1,0,,0.0829624571061313,,High contributions from peers with SI strategy.,rounds[8].agents[14].belief_state.observations
RB-08-A16-contribution,8,16,SI,contribution,0,1,0,,0.084164029184195,opportunistic,"I'll contribute a moderate amount, $1.2 billion, to balance self-interest and cooperation.",rounds[8].agents[16].contribution_reasoning
RB-08-A16-punishment,8,16,SI,punishment,0,1,0,,0.084164029184195,opportunistic,Punished free-riders and rewarded high contributors to maintain SI strategy consistency.,rounds[8].agents[16].punishment_reasoning
RB-08-A16-belief_strategy,8,16,SI,belief_strategy,0,1,0,,0.084164029184195,,Most contributors follow the SI strategy.,rounds[8].agents[16].belief_state.institutional_strategy
RB-08-A16-belief_observations,8,16,SI,belief_observations,0,1,0,,0.084164029184195,,High contributions from peers with SI strategy.,rounds[8].agents[16].belief_state.observations
RB-08-A17-belief_strategy,8,17,SFI,belief_strategy,0,0,0,,0.0414267017465594,named_agents,"Most peers follow SI strategy, except Agent 1 and 19 who use SFI.",rounds[8].agents[17].belief_state.institutional_strategy
RB-08-A21-contribution,8,21,SI,contribution,0,0,0,,0.3216787767662691,opportunistic,I contribute at the previous round's group average to maintain consistency and avoid being seen as a free-rider.,rounds[8].agents[21].contribution_reasoning
RB-08-A21-punishment,8,21,SI,punishment,0,0,0,,0.3216787767662691,opportunistic,Punish free-riders and reward high contributors based on current-round contributions and stated intent.,rounds[8].agents[21].punishment_reasoning
RB-08-A22-punishment,8,22,SI,punishment,0,0,0,,0.0836861078592213,opportunistic,Punished free-riders and rewarded high contributors based on current contributions and stated intent.,rounds[8].agents[22].punishment_reasoning
RB-08-A23-contribution,8,23,SI,contribution,0,0,0,,0.5861149066031106,future_rounds,"Considering my high MCPR and past contributions, I choose to contribute a substantial amount while still keeping room for future rounds.",rounds[8].agents[23].contribution_reasoning
RB-08-A23-punishment,8,23,SI,punishment,0,0,0,,0.5861149066031106,opportunistic,"Punished free-riders, rewarded high contributors based on their actions and stated intent.",rounds[8].agents[23].punishment_reasoning
RB-08-A25-punishment,8,25,SI,punishment,0,0,0,,0.6376010354555802,opportunistic,Punished free-riders and rewarded high contributors to maintain SI's cooperative spirit.,rounds[8].agents[25].punishment_reasoning
RB-09-A1-belief_observations,9,1,SFI,belief_observations,0,0,0,,0.001546632382121,named_agents,"Agent 1 contributed moderately, while Agent 8 and 24 contributed nothing.",rounds[9].agents[1].belief_state.observations
RB-09-A2-contribution,9,2,SI,contribution,0,0,0,,0.4402788869707471,conformity|opportunistic,I contributed $5 billion to maximize my cumulative payoff by matching the previous round's group average contribution while considering my MCPR and the current decision card.,rounds[9].agents[2].contribution_reasoning
RB-09-A2-punishment,9,2,SI,punishment,0,0,0,,0.4402788869707471,opportunistic,Targeted punishments for free-riders and rewards for generous contributors based on current-round contributions and internal beliefs.,rounds[9].agents[2].punishment_reasoning
RB-09-A3-punishment,9,3,SI,punishment,0,0,0,,1.830981960505752,opportunistic,Punishing free-riders who contributed below the group average or mismatched their stated intent. Rewarding generous contributors with consistent high contributions.,rounds[9].agents[3].punishment_reasoning
RB-09-A4-contribution,9,4,SFI,contribution,1,0,1,,0.2453805296436214,,Choose a moderate contribution to balance immediate resilience needs and long-run cooperation incentives.,rounds[9].agents[4].contribution_reasoning
RB-09-A4-belief_strategy,9,4,SFI,belief_strategy,1,0,1,,0.2453805296436214,,Agents with high contributions in SI are trusted.,rounds[9].agents[4].belief_state.institutional_strategy
RB-09-A4-belief_observations,9,4,SFI,belief_observations,1,0,1,,0.2453805296436214,named_agents,Agent 4 has a cumulative payoff of 431982.1.,rounds[9].agents[4].belief_state.observations
RB-09-A5-contribution,9,5,SI,contribution,0,0,0,,0.114896739963561,opportunistic,"I'll contribute a moderate amount to emissions reduction, balancing self-interest and cooperation.",rounds[9].agents[5].contribution_reasoning
RB-09-A5-punishment,9,5,SI,punishment,0,0,0,,0.114896739963561,fairness,Punishing undercontributors while rewarding those who exceeded their stated intentions to maintain fairness and encourage cooperation.,rounds[9].agents[5].punishment_reasoning
RB-09-A6-punishment,9,6,SI,punishment,0,0,0,,0.4568474980128504,opportunistic,"Punishing free-riders, rewarding high-quality contributors.",rounds[9].agents[6].punishment_reasoning
RB-09-A7-contribution,9,7,SFI,contribution,1,0,1,,0.2619309398368172,conformity,Contribution is based on the group's previous round average contribution.,rounds[9].agents[7].contribution_reasoning
RB-09-A7-belief_strategy,9,7,SFI,belief_strategy,1,0,1,,0.2619309398368172,,Most contributors are from institution SI.,rounds[9].agents[7].belief_state.institutional_strategy
RB-09-A7-belief_observations,9,7,SFI,belief_observations,1,0,1,,0.2619309398368172,,"High contributions from institution SI, low contributions from institution SFI.",rounds[9].agents[7].belief_state.observations
RB-09-A10-contribution,9,10,SI,contribution,0,0,0,,0.3174093992826622,opportunistic,"I've chosen to contribute a moderate amount based on previous round data and internal beliefs, aiming for a balance between self-interest and cooperation.",rounds[9].agents[10].contribution_reasoning
RB-09-A10-punishment,9,10,SI,punishment,0,0,0,,0.3174093992826622,opportunistic,Punishing free-riders and rewarding consistent contributors to maintain cooperation.,rounds[9].agents[10].punishment_reasoning
